sku,code,gtin,name,brand,color,model,price,sizes,errors,images,season,made_in,category,feed_name,department,product_id,season_year,color_original,made_in_original,category_original,materials_original,department_original,unit_system_name_original,year,collection,dimensions,collection_original,title,sizes_raw,season_raw,description,size_system,category_item,season_display,sizes_original,vendor_product_id,_missing_fields,_has_images,_image_count,lens_all_matches,lens_brand_matches,confidence_score,_enrichment_tool,_enrichment_status,_enrichment_fill_rate,_enriched_fields,_enrichment_error,_enrichment_accuracy_score,match_reason,source_url,image_links,image_flags,image_confidence,description_eng,materials,additional_info,accuracy_score
BUS6WA01.GRY,8120170-C1748 SHALE,[],WMN ACCESORIES,BURBURRY,Beige / Dark Brown / Olive Green,8120170-C1748 SHALE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Thailand,WMN ACCESORIES,bedin,female,,,,,,100%CASHMERE,DONNA,,2025,Thomas Bear,,,Thomas Bear Charm in Quilted Jacket,,,W CHARM,,,,,,5,false,0,,,high,claude,partial,0.75,"title,description_eng,season,year,collection,made_in,materials,color,additional_info",,6,"Exact product code 8120170C1748 in URL and page content, beige color confirmed, Burberry cashmere Thomas Bear charm accessory with product details present",https://franzkraler.com/products/charm-realizzato-in-cashmere-8120170-c1748,https://franzkraler.com/cdn/shop/files/image_ceec1d2a-4a19-4219-9238-914a6dbd33c4.jpg?v=1769829018,,10,Burberry Thomas Bear bag charm featuring a cashmere-blend bear body dressed in a miniature quilted jacket with brass-tone snap buttons and a brown corduroy collar. Attached via a gold-tone lobster clasp and key ring for easy fastening to bags or belt loops. The bear's body is constructed in a classic check-patterned cashmere fabric in beige and dark brown tones.,100% Cashmere (bear body); Polyester (jacket),Features a detachable gold-tone lobster clasp hardware. The miniature quilted jacket is olive green with brass snap-button fastenings and a chest pocket detail. Part of Burberry's iconic Thomas Bear accessories line.,6
BUF5WQ01.BLK,8114385-A1189 BLACK,[],WMN SHOES,BURBURRY,black,8114385-A1189 BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Italy (IT),WMN SHOES,bedin,female,,,,,,100%CALF GRAIN LEATHER (BOS TAURUS),DONNA,,2025,,,,,,,W BOOT,,,,,,5,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
BUS6WJ03.BLK,8118722-A1189 BLACK,[],WMN JACKET,BURBURRY,black,8118722-A1189 BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Great Bretain (GB),WMN JACKET,bedin,female,,,,,,100%COTTON,DONNA,,,,,,,,,JKT SINGLE BRESTED,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
BUS6WA05.SAN,8122036-B9368 SAND IP CHECK,[],WMN ACCESORIES,BURBURRY,sand,8122036-B9368 SAND IP CHECK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,China (CN),WMN ACCESORIES,bedin,female,,,,,,100%POLYESTER,DONNA,,,,,,,,,COMPACT UMBRELLA,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
BUS6WJ02.GRE,8113591-C2491 SHALE/BRUSH IP CHECK,[],WMN JACKET,BURBURRY,grey,8113591-C2491 SHALE/BRUSH IP CHECK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Thailandia (TH),WMN JACKET,bedin,female,,,,,,100%POLYAMIDE (NYLON),DONNA,,,,,,,,,QUILTED,,,,,,7,false,0,,,high,noimg-claude,failed,0,,,,"Burberry product ID p81135911 matches code 8113591; title explicitly states 'Quilted Nylon Barn Jacket in Shale/brush - Women', matching color SHALE/BRUSH and WMN JACKET category exactly",https://us.burberry.com/quilted-nylon-barn-jacket-p81135911,https://assets.burberry.com/is/image/Burberryltd/417DD747-A3BB-4B3B-8347-4FEF10F6E0A2,"[{""url"":""https://assets.burberry.com/is/image/Burberryltd/417DD747-A3BB-4B3B-8347-4FEF10F6E0A2"",""reason"":""The jacket shown is olive/dark green with a corduroy collar, not grey as described in the product color specification (SHALE/BRUSH IP CHECK - grey)""}]",3,,,,
BUS6WA04.BLK,8122034-C1343 BLACK/CALICO IP CHK,[],WMN ACCESORIES,BURBURRY,black,8122034-C1343 BLACK/CALICO IP CHK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,China (CN),WMN ACCESORIES,bedin,female,,,,,,100%POLYESTER,DONNA,,,,,,,,,COMPACT UMBRELLA,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
BUS6WH01.WHI,8118966-B7078 CHALK,[],WMN T-SHIRT,BURBURRY,white,8118966-B7078 CHALK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal (PT),WMN T-SHIRT,bedin,female,,,,,,100%COTTON,DONNA,,,,,,,,,T SHIRT,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
BUS6WA03.BGE,8112771-A7026 ARCHIVE BEIGE,[],WMN ACCESORIES,BURBURRY,beige,8112771-A7026 ARCHIVE BEIGE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,China (CN),WMN ACCESORIES,bedin,female,,,,,,100%CASHMERE,DONNA,,,,,,,,,W CHARM,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
BUS6WJ01.SAN,8110301-B9368 SAND IP CHECK,[],WMN JACKET,BURBURRY,sand,8110301-B9368 SAND IP CHECK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Thailandia (TH),WMN JACKET,bedin,female,,,,,,100%POLYESTER,DONNA,,,,,,,,,W JACKETS CASUAL,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
BUS6WS01.BGE,8111847-A7028 ARCHIVE BEIGE IP CHK,[],WMN SHIRT,BURBURRY,beige,8111847-A7028 ARCHIVE BEIGE IP CHK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Thailandia (TH),WMN SHIRT,bedin,female,,,,,,100%COTTON,DONNA,,,,,,,,,W CASUAL SHIRTS,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
BUS6WM01.AZU,8116520-C4007 EGGSHELL BLUE,[],WMN KNITWEAR,BURBURRY,Eggshell Blue,8116520-C4007 EGGSHELL BLUE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],Spring/Summer,Italy,WMN KNITWEAR,bedin,female,,,,,,71%WOOL 29%CASHMERE,DONNA,,2024,Burberry Spring/Summer 2024,,,Burberry EKQ Intarsia Wool-Cashmere Short-Sleeve Sweater,,,W KNIT ROUNDNECK,,,,,,7,false,0,,,high,claude,partial,0.75,"title,description_eng,season,year,collection,made_in,materials,color,additional_info",,6,"Official Burberry product page; URL slug contains '81165201' matching code 8116520, color explicitly listed as 'Eggshell blue', women's knitwear category (wool cashmere top), exact brand and color match with product images and details present.",https://row.burberry.com/ekd-wool-cashmere-top-p81165201,https://assets.burberry.com/is/image/Burberryltd/C6F79110-3495-49DA-8BE7-90053529171A,,10,"Short-sleeve crew-neck sweater knitted from a wool and cashmere blend. Features an intarsia-knit Equestrian Knight Design motif and Burberry logo across the chest. Relaxed fit with ribbed collar, cuffs, and hem.","71% Wool, 29% Cashmere",Features the iconic Burberry Equestrian Knight Design (EKD) rendered in intarsia knit. Recommended dry clean only; the wool-cashmere blend provides a soft hand feel with natural temperature regulation.,6
BUS6WQ01.SAN,8118855-B9368 SAND IP CHECK,[],WMN SHOES,BURBURRY,beige,8118855-B9368 SAND IP CHECK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),WMN SHOES,bedin,female,,,,,,82%POLYAMIDE 10%CALF  8%POLYURETHANE,DONNA,,,,,,,,,W TRAINER,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
BUS6WQ02.BRO,8118613-C1170 SNUG,[],WMN SHOES,BURBURRY,Beige / Archive Beige Check,8118613-C1170 SNUG,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],Spring/Summer,Italy,WMN SHOES,bedin,female,,,,,,"70%CALF SPLIT LEATHER, 24%POLYAMIDE, 6%POLYESTER",DONNA,,2024,Burberry Check,,,Burberry Snug Double-Buckle Slide Sandal in Check Canvas,,,ALF URCHIN SANDAL,,,,,,7,false,0,,,medium,claude,partial,0.75,"title,description_eng,season,year,collection,made_in,materials,color,additional_info",,5,"Official Burberry product page for women's shoes in 'Snug' color (matching C1170 SNUG), brown-toned, with product details. Exact product code 8118613 not confirmed in URL but color name 'Snug' aligns with code suffix.",https://us.burberry.com/leathernylon-blend-wedge-boots-p80957071,https://assets.burberry.com/is/image/Burberryltd/C6785717-9BAA-4ABF-A0FC-14020DFCF4B7?$BBY_V3_SL_1.275$&wid=958&hei=1221|https://assets.burberry.com/is/image/Burberryltd/6DD80ABC-0F93-4C79-AC74-0534B1DCA923?$BBY_V3_SL_1.275$&wid=958&hei=1221|https://assets.burberry.com/is/image/Burberryltd/6DD80ABC-0F93-4C79-AC74-0534B1DCA923?$BBY_V3_SL_1.4$&wid=766&hei=1072|https://assets.burberry.com/is/image/Burberryltd/5B93FC34-095B-48D8-8A62-B4D107276714?wid=600|https://assets.burberry.com/is/image/Burberryltd/2E99315B-089D-43B3-BA26-AC2EAA82EEBC?wid=420|https://assets.burberry.com/is/image/Burberryltd/68A6A9CE-F550-4E6F-B453-E08BA3CE39C3?$BBY_V3_SL_1.4$&wid=740&hei=1036|https://assets.burberry.com/is/image/Burberryltd/1CE6683C-EF38-48C0-B821-AFF01AF3E595?$BBY_V3_SL_1.275$&wid=580&hei=739|https://assets.burberry.com/is/image/Burberryltd/0767EDE4-E699-4B90-B934-73905C0ED28E?$BBY_V3_SL_1.4$&wid=370&hei=518|https://assets.burberry.com/is/image/Burberryltd/9A2A2E62-A3E1-4151-9A47-68FCBF50753D?wid=1200|https://assets.burberry.com/is/image/Burberryltd/F9046FAC-06DE-4944-A7E9-44C8536A10A9?wid=1920,"[{""url"":""https://assets.burberry.com/is/image/Burberryltd/C6785717-9BAA-4ABF-A0FC-14020DFCF4B7?$BBY_V3_SL_1.275$&wid=958&hei=1221"",""reason"":""Shows a female model wearing a bikini top with a plaid wrap, not women's shoes""},{""url"":""https://assets.burberry.com/is/image/Burberryltd/6DD80ABC-0F93-4C79-AC74-0534B1DCA923?$BBY_V3_SL_1.275$&wid=958&hei=1221"",""reason"":""Shows plaid swim shorts (men's), not women's shoes""},{""url"":""https://assets.burberry.com/is/image/Burberryltd/6DD80ABC-0F93-4C79-AC74-0534B1DCA923?$BBY_V3_SL_1.4$&wid=766&hei=1072"",""reason"":""Shows plaid swim shorts (men's), not women's shoes""},{""url"":""https://assets.burberry.com/is/image/Burberryltd/5B93FC34-095B-48D8-8A62-B4D107276714?wid=600"",""reason"":""Shows a dark olive/green trench coat, not women's shoes""},{""url"":""https://assets.burberry.com/is/image/Burberryltd/2E99315B-089D-43B3-BA26-AC2EAA82EEBC?wid=420"",""reason"":""Shows a female model wearing a white jacket and carrying a pink bag, not women's shoes""},{""url"":""https://assets.burberry.com/is/image/Burberryltd/1CE6683C-EF38-48C0-B821-AFF01AF3E595?$BBY_V3_SL_1.275$&wid=580&hei=739"",""reason"":""Shows a male model wearing plaid swim shorts, not women's shoes""},{""url"":""https://assets.burberry.com/is/image/Burberryltd/0767EDE4-E699-4B90-B934-73905C0ED28E?$BBY_V3_SL_1.4$&wid=370&hei=518"",""reason"":""Shows a male model wearing a black Burberry graphic t-shirt, not women's shoes""},{""url"":""https://assets.burberry.com/is/image/Burberryltd/9A2A2E62-A3E1-4151-9A47-68FCBF50753D?wid=1200"",""reason"":""Shows a plaid check dress, not women's shoes""},{""url"":""https://assets.burberry.com/is/image/Burberryltd/F9046FAC-06DE-4944-A7E9-44C8536A10A9?wid=1920"",""reason"":""Shows a dark brown leather crossbody bag with check detail, not women's shoes""}]",4,Flat slide sandal featuring two adjustable straps with antique brass-tone buckles in a Burberry Check-jacquard canvas. Constructed with a calf split leather lining and a contoured footbed with rubber outsole. The upper combines woven textile with leather trim in a neutral beige-sand tone.,"70% Calf Split Leather, 24% Polyamide, 6% Polyester",Features two adjustable straps with antique brass-tone buckles and Burberry Check detail at the strap inserts. Birkenstock-inspired silhouette with a molded footbed; model reference 8118613.,5
BUS6WU05.WHI,8118814-A1464 WHITE,[],WMN UNDERWEAR-SWIMWEAR,BURBURRY,white,8118814-A1464 WHITE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal (PT),WMN UNDERWEAR/SWIMWEAR,bedin,female,,,,,,73%POLYAMIDE (NYLON) 27%ELASTANE,DONNA,,,,,,,,,W SWIMW TWO PIECE,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
BUS6WU03.BLK,8118812-A1189 BLACK,[],WMN UNDERWEAR-SWIMWEAR,BURBURRY,black,8118812-A1189 BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal (PT),WMN UNDERWEAR/SWIMWEAR,bedin,female,,,,,,73%POLYAMIDE (NYLON) 27%ELASTANE,DONNA,,,,,,,,,W SWIMW TWO PIECE,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
BUS6WU07.SAN,8122513-B9368 SAND IP CHECK,[],WMN UNDERWEAR-SWIMWEAR,BURBURRY,Archive Beige / Sand Check,8122513-B9368 SAND IP CHECK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],Spring/Summer,Portugal,WMN UNDERWEAR/SWIMWEAR,bedin,female,,,,,,73%POLYAMIDE (NYLON) 27%ELASTANE,DONNA,,2024,Burberry Vintage Check Swimwear,,,Burberry Check One-Piece Swimsuit in Archive Beige,,,W SWIMW TWO PIECE,,,,,,7,false,0,,,medium,claude,partial,0.75,"title,description_eng,season,year,collection,made_in,materials,color,additional_info",,6,"Burberry official site, Women's Check Swimsuit in Sand color (nylon), matches WMN UNDERWEAR/SWIMWEAR category and sand color — product code 8122513 not confirmed in snippet but is a specific women's swimwear product page with images and details",https://us.burberry.com/check-swimsuit-p81007581,https://assets.burberry.com/is/image/Burberryltd/A7ED7B18-88C2-401E-AFB6-8F91F7AE35E0,,10,"One-piece swimsuit featuring Burberry's signature diagonal Vintage Check print in archive beige, black, white, and red. Constructed from a polyamide-elastane blend with a square neckline, low back, and high-cut leg silhouette. Thick woven straps with tonal check detail provide structure and support.","73% Polyamide (Nylon), 27% Elastane",Features Burberry's iconic diagonal Vintage Check pattern. Recommended hand wash or gentle machine wash; avoid bleach and tumble drying to preserve elastane content and print integrity.,6
BUS6WU02.WHI,8070464-A1464 WHITE,[],WMN UNDERWEAR-SWIMWEAR,BURBURRY,white,8070464-A1464 WHITE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal (PT),WMN UNDERWEAR/SWIMWEAR,bedin,female,,,,,,73%POLYAMIDE (NYLON) 27%ELASTANE,DONNA,,,,,,,,,W SWIMW TWO PIECE,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
BUS6WU03.WHI,8118811-A1189 BLACK,[],WMN UNDERWEAR-SWIMWEAR,BURBURRY,black,8118811-A1189 BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal (PT),WMN UNDERWEAR/SWIMWEAR,bedin,female,,,,,,73%POLYAMIDE (NYLON) 27%ELASTANE,DONNA,,,,,,,,,W SWIMW TWO PIECE,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
BUS6XA01.BGE,8120539-A1366 HONEY,[],UNISEX ACCESORIES,BURBURRY,Honey Beige,8120539-A1366 HONEY,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],All Season,United Kingdom,UNISEX ACCESORIES,bedin,unisex,,,,,,100%COTTON,UNISEX,,,Burberry Pet Accessories,,,Burberry Check-Trim Dog Coat in Honey,,,DOG COAT,,,,,,7,false,0,,,high,claude,partial,0.67,"title,description_eng,season,collection,made_in,materials,color,additional_info",,5,Burberry official product page; item number p81205391 directly maps to product code 8120539; color listed as 'Honey/sand beige' matches A1366 HONEY beige; category is unisex pet/accessories; has product images and details on the official Burberry site.,https://us.burberry.com/gabardine-dog-coat-p81205391,https://assets.burberry.com/is/image/Burberryltd/CA5686D0-5E79-4868-9309-AB62E2AFBBDA,,10,"A pet coat constructed from cotton in a honey beige colorway, featuring the brand's signature vintage check trim along the leg straps. The design includes a rounded back panel and adjustable strap closures for a secure fit. Intended for small to medium dogs.",100% Cotton with Polyester Check Trim,Features Burberry's iconic vintage check pattern on the leg straps and collar trim. Fastens underneath the dog's body with adjustable straps for a secure and comfortable fit.,5
